matchId,matchRound,homeTeamName,homeTeamId,awayTeamName,awayTeamId,matchDate,home_goals,away_goals,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,shortName,teamColor
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2947995613,AttemptSaved,6720,1467236,Lamine Yamal,98.92105263139999,21.687133761599995,5,,False,True,103.8620689656,31.254999999999995,32.3225,0.3274736826,0.10034488141536713,0.3258151710033417,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4437830687830693, 'y': 0.08663324936507935, 'zoomRatio': 1}",False,True,268375.0,Lamine,Yamal,Lamine Yamal,Lamine Yamal,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948003337,AttemptSaved,6720,678234,Mikel Oyarzabal,86.4602941172,30.95,39,,False,True,102.72413793119999,33.8475,32.3225,0.1219999994,0.06249178200960159,0.13759322464466095,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4437830687830693, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,False,268375.0,Mikel,Oyarzabal,Mikel Oyarzabal,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948004193,Miss,6720,873289,Marc Cucurella,85.279411764,51.007133756500004,43,,False,False,,,29.127380951,0.1797894728,0.029385434463620186,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.036897912804592814, 'zoomRatio': 0.7757634984363826}",False,False,,Marc,Cucurella,Marc Cucurella,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948010761,AttemptSaved,6720,942372,Álex Baena,85.279411764,41.225952381,46,,False,True,103.577586207,34.68625,32.24625,0.5714736814000001,0.07740076631307602,0.11310432106256485,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.4639550264550256, 'y': 0.15118351359788362, 'zoomRatio': 1}",False,False,268375.0,Álex,Baena,Álex Baena,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948013645,AttemptSaved,6720,1467236,Lamine Yamal,81.24611650560001,17.6234394922,61,,True,True,87.963235294,22.107515927399998,34.68625,1.2199999940000001,0.03509753197431564,0.0,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.8184523809523807, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Lamine,Yamal,Lamine Yamal,Lamine Yamal,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948014161,AttemptSaved,6720,614834,Dani Olmo,80.4577669912,32.39875,64,,False,True,103.577586207,34.0,33.2375,0.3659999982,0.04628784582018852,0.02789348177611828,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2017195767195774, 'y': 0.09682539634920634, 'zoomRatio': 1}",False,False,268375.0,Dani,Olmo,Dani Olmo,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948014567,AttemptSaved,6720,614834,Dani Olmo,100.06896551759999,31.4075,65,,True,True,101.1120689658,31.865,33.77125,1.2199999940000001,0.1421697735786438,0.0,Header,FromCorner,SecondHalf,False,"{'x': 1.0605158730158726, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Dani,Olmo,Dani Olmo,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948014785,AttemptSaved,6720,881771,Ferran Torres,97.2807017537,30.316,67,,False,True,104.3362068966,31.559999999999995,33.39,0.4879999976,0.26434099674224854,0.28093409538269043,Header,FromCorner,SecondHalf,False,"{'x': 1.1613756613756612, 'y': 0.12910052846560846, 'zoomRatio': 1}",False,True,268375.0,Ferran,Torres,Ferran Torres,Ferran,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948016595,AttemptSaved,6720,1083323,Pedri,87.21176470559999,36.745000000000005,77,,False,True,103.8620689656,34.305,35.29625000000001,0.44947368200000004,0.04471210390329361,0.05686556547880173,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.11890838148148149, 'zoomRatio': 1}",False,False,268375.0,,Pedri,Pedri,,#c62035
4653858,final,Spain,6720,Argentina,6706,2026-07-19T19:00:00.000Z,1,0,2948016709,AttemptSaved,6720,1532137,Pau Cubarsí,83.6111650488,18.674394906699998,77,,False,True,103.8620689656,32.3225,33.084999999999994,0.4879999976,0.029379157349467278,0.01728876493871212,RightFoot,IndividualPlay,SecondHalf,False,"{'x': 1.2420634920634936, 'y': 0.12910052846560846, 'zoomRatio': 1}",False,False,268375.0,Pau,Cubarsí,Pau Cubarsí,,#c62035
