matchId,matchRound,homeTeamName,homeTeamId,awayTeamName,awayTeamId,matchDate,home_goals,away_goals,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,shortName,teamColor
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945509397,AttemptSaved,6720,1467236,Lamine Yamal,90.8,18.4642038238,17,,True,True,94.9649122793,23.088407647599997,34.4575,1.2199999940000001,0.028995757922530174,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Lamine,Yamal,Lamine Yamal,Lamine Yamal,#c62035
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945509771,Miss,6720,1532137,Pau Cubarsí,100.732758621,29.799761903000004,20,,False,False,98.0526315785,37.94809524,54.7503317458,0.7127368386,0.1242220550775528,0.0,Header,FromCorner,FirstHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.03434821415538394, 'zoomRatio': 0.1821657622782391}",False,True,,Pau,Cubarsí,Pau Cubarsí,,#c62035
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945511223,AttemptSaved,5796,840212,Agustín Canobbio,91.2,44.7014012695,32,,True,True,93.4,43.044375,33.5425,1.2199999940000001,0.07142168283462524,0.0,RightFoot,SetPiece,FirstHalf,False,"{'x': 1.121031746031747, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Agustín,Canobbio,Agustín Canobbio,,#6eadd6
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945511779,Miss,5796,620618,Rodrigo Bentancur,76.8538834968,30.492499999999996,36,,False,False,,,31.865,5.0626206976,0.019060948863625526,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.2856081883857877, 'y': 0.6772486772486772, 'zoomRatio': 0.5056669564863117}",False,False,,Rodrigo,Bentancur,Rodrigo Bentancur,,#6eadd6
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945512229,Miss,5796,950561,Darwin Núñez,45.485000000700005,34.38125,39,,False,False,98.3421052628,39.545000001,43.650445855,0.3595789456,0.008942708373069763,0.0,RightFoot,FastBreak,FirstHalf,False,"{'x': 0, 'y': 0.037260345377068585, 'zoomRatio': 0.3916917473861108}",False,False,,Darwin,Núñez,Darwin Núñez,,#6eadd6
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945512529,Goal,6720,942372,Álex Baena,91.4,30.72125,42,,False,True,,,36.821250000000006,0.28252631440000003,0.13585475087165833,0.2023998647928238,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.07474241121693122, 'zoomRatio': 1}",False,True,56829.0,Álex,Baena,Álex Baena,,#c62035
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945513923,Miss,6720,678234,Mikel Oyarzabal,72.01116505120001,41.3678125,45,8.0,False,False,,,24.955625,1.1622105206000002,0.016206953674554825,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.12850092135719715, 'zoomRatio': 0.4179393269297214}",False,False,,Mikel,Oyarzabal,Mikel Oyarzabal,,#c62035
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945515763,Miss,6720,614834,Dani Olmo,92.0,31.1025,63,,False,False,,,28.707142856,3.0118620704000003,0.1708688735961914,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.5690427662145122, 'zoomRatio': 0.7141700403316238}",False,True,,Dani,Olmo,Dani Olmo,,#c62035
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945515869,Miss,5796,1032811,Federico Viñas,101.3017241382,41.483437499999994,64,,False,False,,,42.581875,7.3566896704,0.08319910615682602,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.20996212257686908, 'y': 0.6772486772486772, 'zoomRatio': 0.34798260014966853}",False,True,,Federico,Viñas,Federico Viñas,,#6eadd6
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945517969,AttemptSaved,5796,751198,Nicolás de la Cruz,74.150970876,31.254999999999995,85,,False,True,103.2931034484,33.31375,36.745000000000005,0.8925263114,0.018365511670708656,0.10188362747430801,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.2738095238095226, 'y': 0.2361180717989418, 'zoomRatio': 1}",False,False,660625.0,Nicolás de,la Cruz,Nicolás de la Cruz,,#6eadd6
4667802,3,Uruguay,5796,Spain,6720,2026-06-27T00:00:00.000Z,0,1,2945518069,Post,6720,881771,Ferran Torres,89.8,34.7625,86,,False,False,,,35.9825,2.497,0.38227346539497375,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.47552910052910013, 'y': 0.6605820105820105, 'zoomRatio': 1}",False,True,,Ferran,Torres,Ferran Torres,Ferran,#c62035
