matchId,matchRound,homeTeamName,homeTeamId,awayTeamName,awayTeamId,matchDate,home_goals,away_goals,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,shortName
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946702063,AttemptSaved,6720,1467236,Lamine Yamal,90.0,37.94809524,52,,True,True,93.2,37.696,35.143750000000004,1.2199999940000001,0.0799260139465332,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6974206349206338, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Lamine,Yamal,Lamine Yamal,#c62035,Lamine Yamal
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946702141,Miss,6720,614834,Dani Olmo,85.4941176464,41.483437499999994,53,,False,False,,,23.648917202,6.513793116,0.030170893296599388,0.0,RightFoot,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.6292861571215113, 'zoomRatio': 0.3651791869281887}",False,False,,Dani,Olmo,Dani Olmo,#c62035,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946702449,Miss,8263,1134871,Maxim De Cuyper,96.2192982446,46.7332484042,55,,False,False,,,39.797142858,1.9648420956000001,0.0496058464050293,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.3389328404920257, 'zoomRatio': 0.6520453424368587}",False,True,,Maxim,De Cuyper,Maxim De Cuyper,#9f2533,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946703183,AttemptSaved,6720,1467236,Lamine Yamal,86.4602941172,17.8336305751,61,,False,True,103.577586207,32.3225,35.9825,0.9759999952,0.018977290019392967,0.04611589014530182,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.47552910052910013, 'y': 0.2582010569312169, 'zoomRatio': 1}",False,False,170323.0,Lamine,Yamal,Lamine Yamal,#c62035,Lamine Yamal
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946703271,AttemptSaved,8263,169200,Kevin De Bruyne,89.9,38.452380954,62,,False,True,102.25000000019999,34.533750000000005,34.99125,0.20547368320000003,0.08593780547380447,0.1380005180835724,RightFoot,FastBreak,SecondHalf,False,"{'x': 0.73776455026455, 'y': 0.05435811724867726, 'zoomRatio': 1}",False,True,660625.0,Kevin,De Bruyne,Kevin De Bruyne,#9f2533,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946703389,AttemptSaved,6720,678234,Mikel Oyarzabal,101.206896552,25.071250000000003,62,,False,True,104.525862069,30.95,31.559999999999995,0.0834736838,0.06918894499540329,0.3387526571750641,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6455026455026467, 'y': 0.02208298513227513, 'zoomRatio': 1}",False,True,170323.0,Mikel,Oyarzabal,Mikel Oyarzabal,#c62035,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946705035,AttemptSaved,6720,1467236,Lamine Yamal,91.6,17.5533757979,74,,True,True,93.1,19.164840766799998,32.3225,1.2199999940000001,0.017329499125480652,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.4437830687830693, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Lamine,Yamal,Lamine Yamal,#c62035,Lamine Yamal
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946706177,AttemptSaved,8263,169200,Kevin De Bruyne,62.7762135968,46.873375792800005,84,,True,True,65.2538834992,46.312866238400005,36.66875,1.2199999940000001,0.04116230458021164,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.29398148148148073, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Kevin,De Bruyne,Kevin De Bruyne,#9f2533,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946706585,AttemptSaved,6720,1532137,Pau Cubarsí,77.1917475744,25.071250000000003,88,,False,True,103.6724137932,31.941249999999997,35.9825,0.44947368200000004,0.030474355444312096,0.098728246986866,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.47552910052910013, 'y': 0.11890838148148149, 'zoomRatio': 1}",False,False,1178602.0,Pau,Cubarsí,Pau Cubarsí,#c62035,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946706591,Goal,6720,574645,Mikel Merino,100.44827586240001,35.448750000000004,88,,False,True,,,36.21125,1.7465263072000001,0.6923336982727051,0.9589008092880249,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.41501322751322767, 'y': 0.4620439966137566, 'zoomRatio': 1}",False,True,1178602.0,Mikel,Merino,Mikel Merino,#c62035,
4653853,1/4,Spain,6720,Belgium,8263,2026-07-10T19:00:00.000Z,2,1,2946707157,AttemptSaved,6720,873289,Marc Cucurella,83.2733009712,45.6122292954,90,7.0,False,True,103.103448276,34.838750000000005,35.448750000000004,0.2439999988,0.04528355970978737,0.054766349494457245,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6167328042328032, 'y': 0.06455026423280423, 'zoomRatio': 1}",False,False,1178602.0,Marc,Cucurella,Marc Cucurella,#c62035,
