matchId,matchRound,homeTeamName,homeTeamId,awayTeamName,awayTeamId,matchDate,home_goals,away_goals,id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,shortName,teamColor
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944511831,AttemptSaved,6262,750027,Brahim Díaz,91.3,19.865477709799997,6,,True,True,93.1,21.9673885388,36.440000000000005,1.2199999940000001,0.03660670667886734,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.3544973544973533, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Brahim,Díaz,Brahim Díaz,Brahim Díaz,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944511947,AttemptSaved,6262,1274060,Neil El Aynaoui,90.0,35.60125,6,,True,True,100.3534482762,35.0675,34.838750000000005,1.2199999940000001,0.12478947639465332,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7781084656084645, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,,Neil,El Aynaoui,Neil El Aynaoui,,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944512045,AttemptSaved,6262,1340895,Bilal El Khannouss,78.5432038848,45.752356684000006,7,,True,True,84.51213592239999,42.813125,30.873749999999998,1.2199999940000001,0.022733699530363083,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.8270502645502642, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Bilal,El Khannouss,Bilal El Khannouss,,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944512103,Miss,6262,770881,Achraf Hakimi,96.2192982446,16.712611466299997,7,,False,False,,,46.8033120985,0.0898947364,0.015578205697238445,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.00702120948926425, 'zoomRatio': 0.2952361053857973}",False,True,,Achraf,Hakimi,Achraf Hakimi,,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944512393,AttemptSaved,8256,696679,Raphinha,78.3179611664,42.46625,9,,True,True,85.4941176464,40.973809524,35.525000000000006,1.2199999940000001,0.019190017133951187,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5965608465608451, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,,Raphinha,Raphinha,,#2b9217
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944512467,AttemptSaved,6262,750027,Brahim Díaz,84.1742718448,23.718980896300003,9,,True,True,91.3,26.516562500000003,33.39,1.2199999940000001,0.04718109965324402,0.0,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Brahim,Díaz,Brahim Díaz,Brahim Díaz,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944512671,AttemptSaved,6262,1180288,Ismael Saibari,81.1334951464,43.5803821607,11,,True,True,82.4849514568,43.16,34.915000000000006,1.2199999940000001,0.016840049996972084,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.7579365079365064, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Ismael,Saibari,Ismael Saibari,,#E6251E
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944513019,Miss,8256,1302005,Igor Thiago,101.681034483,35.143750000000004,14,,False,False,100.6379310348,25.591562500000002,20.9864968186,0.7127368386,0.5955654978752136,0.0,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.05476902173572324, 'zoomRatio': 0.2904675203370832}",False,True,,Igor,Thiago,Igor Thiago,Thiago,#2b9217
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944513707,AttemptSaved,8256,766435,Lucas Paquetá,87.85588235280001,25.8228125,20,,True,True,93.1,28.454999999,34.4575,1.2199999940000001,0.049131665378808975,0.0,RightFoot,FromCorner,FirstHalf,False,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,,Lucas,Paquetá,Lucas Paquetá,,#2b9217
4667764,1,Brazil,8256,Morocco,6262,2026-06-13T22:00:00.000Z,1,1,2944513759,Goal,6262,1180288,Ismael Saibari,81.80922330160001,35.29625000000001,21,,False,True,,,34.07625,0.7705263120000001,0.6362550258636475,0.2689960300922394,RightFoot,FastBreak,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.2038429396825397, 'zoomRatio': 1}",False,False,319784.0,Ismael,Saibari,Ismael Saibari,,#E6251E
