reactKey,timeStr,type,time,overloadTime,eventId,player,homeScore,awayScore,profileUrl,overloadTimeStr,isHome,ownGoal,goalDescription,goalDescriptionKey,suffix,suffixKey,isPenaltyShootoutEvent,nameStr,firstName,lastName,fullName,playerId,newScore,penShootoutScore,shotmapEvent,assistStr,assistProfileUrl,assistPlayerId,assistKey,assistInput,goal_scorer,matchRound,AwayTeamId
1420637045Goal666857undefinedfalse,45 + 5,Goal,45,5,14206370,"{'id': 666857, 'name': 'Yoane Wissa', 'profileUrl': '/players/666857/yoane-wissa'}",1,0,/players/666857/yoane-wissa,+5,False,,Header,header,,,False,Yoane Wissa,Yoane,Wissa,Yoane Wissa,666857,"[1, 1]",,"{'id': 2944854691, 'eventType': 'Goal', 'teamId': 6321, 'playerId': 666857, 'playerName': 'Yoane Wissa', 'x': 99.784482759, 'y': 36.5925, 'min': 45, 'minAdded': 5, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.83, 'goalCrossedZ': 2.0354736742, 'expectedGoals': 0.39415258169174194, 'expectedGoalsOnTarget': 0.8060007691383362, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.5158730158730164, 'y': 0.538485098994709, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 795630, 'firstName': 'Yoane', 'lastName': 'Wissa', 'fullName': 'Yoane Wissa', 'teamColor': '#1F7EB8'}",assist by Arthur Masuaku,/players/418137/arthur-masuaku,418137,assist_by,Arthur Masuaku,Wissa,1,6321
1420656236Goal1215064undefinedfalse,36,Goal,36,,14206562,"{'id': 1215064, 'name': 'Martin Baturina', 'profileUrl': '/players/1215064/martin-baturina'}",1,0,/players/1215064/martin-baturina,False,False,,,,,,False,Martin Baturina,Martin,Baturina,Martin Baturina,1215064,"[1, 1]",,"{'id': 2944869287, 'eventType': 'Goal', 'teamId': 10155, 'playerId': 1215064, 'playerName': 'Martin Baturina', 'x': 84.1742718448, 'y': 23.718980896300003, 'min': 36, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.05875, 'goalCrossedZ': 1.5859999922, 'expectedGoals': 0.04335537552833557, 'expectedGoalsOnTarget': 0.052591968327760696, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.455357142857142, 'y': 0.4195767175132275, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 303919, 'firstName': 'Martin', 'lastName': 'Baturina', 'fullName': 'Martin Baturina', 'teamColor': '#CC3737'}",assist by Petar Sucic,/players/1382000/petar-sucic,1382000,assist_by,Petar Sucic,Baturina,1,10155
1420657145Goal709796undefinedfalse,45 + 5,Goal,45,5,14206571,"{'id': 709796, 'name': 'Petar Musa', 'profileUrl': '/players/709796/petar-musa'}",2,1,/players/709796/petar-musa,+5,False,,,,,,False,Petar Musa,Petar,Musa,Petar Musa,709796,"[2, 2]",,"{'id': 2944870211, 'eventType': 'Goal', 'teamId': 10155, 'playerId': 709796, 'playerName': 'Petar Musa', 'x': 97.95614035039999, 'y': 41.225952381, 'min': 45, 'minAdded': 5, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.4575, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.14251405000686646, 'expectedGoalsOnTarget': 0.11079105734825134, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.8789682539682532, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 303919, 'firstName': 'Petar', 'lastName': 'Musa', 'fullName': 'Petar Musa', 'teamColor': '#CC3737'}",assist by Ivan Perisic,/players/163670/ivan-perisic,163670,assist_by,Ivan Perisic,Musa,1,10155
1420667040Goal859282undefinedfalse,40,Goal,40,,14206670,"{'id': 859282, 'name': 'Daniel Muñoz', 'profileUrl': '/players/859282/daniel-munoz'}",0,0,/players/859282/daniel-munoz,False,False,,,,,,False,Daniel Muñoz,Daniel,Muñoz,Daniel Muñoz,859282,"[0, 1]",,"{'id': 2944890643, 'eventType': 'Goal', 'teamId': 8258, 'playerId': 859282, 'playerName': 'Daniel Muñoz', 'x': 97.2807017537, 'y': 36.135000000000005, 'min': 40, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.838750000000005, 'goalCrossedZ': 1.5474736766000001, 'expectedGoals': 0.4772731363773346, 'expectedGoalsOnTarget': 0.46894437074661255, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.7781084656084645, 'y': 0.40938457052910054, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 619700, 'firstName': 'Daniel', 'lastName': 'Muñoz', 'fullName': 'Daniel Muñoz', 'teamColor': '#dd9d0b'}",assist by Luis Díaz,/players/860914/luis-diaz,860914,assist_by,Luis Díaz,Muñoz,1,8258,
1420668165Goal860914undefinedfalse,65,Goal,65,,14206681,"{'id': 860914, 'name': 'Luis Díaz', 'profileUrl': '/players/860914/luis-diaz'}",1,1,/players/860914/luis-diaz,False,False,,,,,,False,Luis Díaz,Luis,Díaz,Luis Díaz,860914,"[1, 2]",,"{'id': 2944894811, 'eventType': 'Goal', 'teamId': 8258, 'playerId': 860914, 'playerName': 'Luis Díaz', 'x': 92.1, 'y': 40.721666666999994, 'min': 65, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.254999999999995, 'goalCrossedZ': 0.44947368200000004, 'expectedGoals': 0.2262813001871109, 'expectedGoalsOnTarget': 0.36611032485961914, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7261904761904774, 'y': 0.11890838148148149, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 619700, 'firstName': 'Luis', 'lastName': 'Díaz', 'fullName': 'Luis Díaz', 'shortName': 'Luis Diaz', 'teamColor': '#dd9d0b'}",assist by Gustavo Puerta,/players/1331597/gustavo-puerta,1331597,assist_by,Gustavo Puerta,Luis Diaz,1,8258,Luis Diaz
1420669990Goal837870undefinedfalse,90 + 9,Goal,90,9,14206699,"{'id': 837870, 'name': 'Jaminton Campaz', 'profileUrl': '/players/837870/jaminton-campaz'}",1,2,/players/837870/jaminton-campaz,+9,False,,Header,header,,,False,Jaminton Campaz,Jaminton,Campaz,Jaminton Campaz,837870,"[1, 3]",,"{'id': 2944896867, 'eventType': 'Goal', 'teamId': 8258, 'playerId': 837870, 'playerName': 'Jaminton Campaz', 'x': 97.7631578942, 'y': 37.2025, 'min': 90, 'minAdded': 9, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.9825, 'goalCrossedZ': 0.6485263126, 'expectedGoals': 0.12889884412288666, 'expectedGoalsOnTarget': 0.48945334553718567, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.47552910052910013, 'y': 0.17156780756613757, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 619700, 'firstName': 'Jaminton', 'lastName': 'Campaz', 'fullName': 'Jaminton Campaz', 'teamColor': '#dd9d0b'}",assist by Juan Hernández,/players/852071/juan-hernandez,852071,assist_by,Juan Hernández,Campaz,1,8258,
1420707083Goal848361undefinedfalse,83,Goal,83,,14207070,"{'id': 848361, 'name': 'Teboho Mokoena', 'profileUrl': '/players/848361/teboho-mokoena'}",1,0,/players/848361/teboho-mokoena,False,False,,Penalty,penalty,Pen,penalties_short,False,Teboho Mokoena,Teboho,Mokoena,Teboho Mokoena,848361,"[1, 1]",,"{'id': 2944918583, 'eventType': 'Goal', 'teamId': 6316, 'playerId': 848361, 'playerName': 'Teboho Mokoena', 'x': 94, 'y': 34, 'min': 83, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.66875, 'goalCrossedZ': 0.4879999976, 'expectedGoals': 0.7884, 'expectedGoalsOnTarget': 0.7499382495880127, 'shotType': 'RightFoot', 'situation': 'Penalty', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.29398148148148073, 'y': 0.12910052846560846, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1077903, 'firstName': 'Teboho', 'lastName': 'Mokoena', 'fullName': 'Teboho Mokoena', 'teamColor': '#d89f28'}",,,Mokoena,2,6316
1420737490Goal1528815undefinedfalse,90 + 3,Goal,90,3,14207374,"{'id': 1528815, 'name': 'Ermin Mahmic', 'profileUrl': '/players/1528815/ermin-mahmic'}",3,0,/players/1528815/ermin-mahmic,+3,False,,,,,,False,Ermin Mahmic,Ermin,Mahmic,Ermin Mahmic,1528815,"[3, 1]",,"{'id': 2944924189, 'eventType': 'Goal', 'teamId': 10106, 'playerId': 1528815, 'playerName': 'Ermin Mahmic', 'x': 90.3, 'y': 35.0675, 'min': 90, 'minAdded': 3, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 33.00875, 'goalCrossedZ': 2.0354736742, 'expectedGoals': 0.061619989573955536, 'expectedGoalsOnTarget': 0.16277442872524261, 'shotType': 'RightFoot', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.26223544973545, 'y': 0.538485098994709, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 764018, 'firstName': 'Ermin', 'lastName': 'Mahmic', 'fullName': 'Ermin Mahmic', 'teamColor': '#027EB0'}",,,Mahmic,2,10106
142080952Goal1180288undefinedfalse,2,Goal,2,,14208095,"{'id': 1180288, 'name': 'Ismael Saibari', 'profileUrl': '/players/1180288/ismael-saibari'}",0,0,/players/1180288/ismael-saibari,False,False,,,,,,False,Ismael Saibari,Ismael,Saibari,Ismael Saibari,1180288,"[0, 1]",,"{'id': 2944992549, 'eventType': 'Goal', 'teamId': 6262, 'playerId': 1180288, 'playerName': 'Ismael Saibari', 'x': 97.7631578942, 'y': 20.6361783471, 'min': 2, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 35.220000000000006, 'goalCrossedZ': 1.8299999910000002, 'expectedGoals': 0.1296146810054779, 'expectedGoalsOnTarget': 0.45381829142570496, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.6772486772486757, 'y': 0.48412698174603175, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 760746, 'firstName': 'Ismael', 'lastName': 'Saibari', 'fullName': 'Ismael Saibari', 'teamColor': '#E6251E'}",assist by Brahim Díaz,/players/750027/brahim-diaz,750027,assist_by,Brahim Díaz,Saibari,2,6262
142081922Goal1241957undefinedfalse,2,Goal,2,,14208192,"{'id': 1241957, 'name': 'Matías Galarza', 'profileUrl': '/players/1241957/matias-galarza'}",0,0,/players/1241957/matias-galarza,False,False,,,,,,False,Matías Galarza,Matías,Galarza,Matías Galarza,1241957,"[0, 1]",,"{'id': 2945003257, 'eventType': 'Goal', 'teamId': 6724, 'playerId': 1241957, 'playerName': 'Matías Galarza', 'x': 80.79563106879999, 'y': 35.143750000000004, 'min': 2, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 30.492499999999996, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.03162543103098869, 'expectedGoalsOnTarget': 0.1484871655702591, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.9279100529100548, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 603669, 'firstName': 'Matías', 'lastName': 'Galarza', 'fullName': 'Matías Galarza', 'teamColor': '#EE3F2D'}",assist by Julio Enciso,/players/1073742/julio-enciso,1073742,assist_by,Julio Enciso,Galarza,2,6724
1420932759Goal1050166undefinedfalse,59,Goal,59,,14209327,"{'id': 1050166, 'name': 'Anthony Elanga', 'profileUrl': '/players/1050166/anthony-elanga'}",4,0,/players/1050166/anthony-elanga,False,False,,,,,,False,Anthony Elanga,Anthony,Elanga,Anthony Elanga,1050166,"[4, 1]",,"{'id': 2945035691, 'eventType': 'Goal', 'teamId': 8520, 'playerId': 1050166, 'playerName': 'Anthony Elanga', 'x': 91.9, 'y': 41.7146875, 'min': 59, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.5925, 'goalCrossedZ': 1.2199999940000001, 'expectedGoals': 0.2999788224697113, 'expectedGoalsOnTarget': 0.6445832848548889, 'shotType': 'LeftFoot', 'situation': 'FastBreak', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.31415343915343885, 'y': 0.32275132116402117, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 1131987, 'firstName': 'Anthony', 'lastName': 'Elanga', 'fullName': 'Anthony Elanga', 'teamColor': '#dd9a00'}",assist by Alexander Isak,/players/690107/alexander-isak,690107,assist_by,Alexander Isak,Elanga,2,8520
1420963630Goal579747undefinedfalse,30,Goal,30,,14209636,"{'id': 579747, 'name': 'Franck Kessié', 'profileUrl': '/players/579747/franck-kessie'}",0,0,/players/579747/franck-kessie,False,False,,,,,,False,Franck Kessié,Franck,Kessié,Franck Kessié,579747,"[0, 1]",,"{'id': 2945043407, 'eventType': 'Goal', 'teamId': 6709, 'playerId': 579747, 'playerName': 'Franck Kessié', 'x': 98.4385964909, 'y': 30.304, 'min': 30, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.821250000000006, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.304764062166214, 'expectedGoalsOnTarget': 0.964232325553894, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.2536375661375645, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 27299, 'firstName': 'Franck', 'lastName': 'Kessié', 'fullName': 'Franck Kessié', 'teamColor': '#FD8B06'}",,,Kessié,2,6709
142102644Goal621515undefinedfalse,4,Goal,4,,14210264,"{'id': 621515, 'name': 'Daichi Kamada', 'profileUrl': '/players/621515/daichi-kamada'}",0,0,/players/621515/daichi-kamada,False,False,,,,,,False,Daichi Kamada,Daichi,Kamada,Daichi Kamada,621515,"[0, 1]",,"{'id': 2945122407, 'eventType': 'Goal', 'teamId': 6715, 'playerId': 621515, 'playerName': 'Daichi Kamada', 'x': 101.681034483, 'y': 35.9825, 'min': 4, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.4575, 'goalCrossedZ': 0.0834736838, 'expectedGoals': 0.7252558469772339, 'expectedGoalsOnTarget': 0.9836845397949219, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.8789682539682532, 'y': 0.02208298513227513, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 982855, 'firstName': 'Daichi', 'lastName': 'Kamada', 'fullName': 'Daichi Kamada', 'teamColor': '#435D99'}",assist by Keito Nakamura,/players/887704/keito-nakamura,887704,assist_by,Keito Nakamura,Kamada,2,6715
1421029031Goal942393undefinedfalse,31,Goal,31,,14210290,"{'id': 942393, 'name': 'Ayase Ueda', 'profileUrl': '/players/942393/ayase-ueda'}",0,1,/players/942393/ayase-ueda,False,False,,,,,,False,Ayase Ueda,Ayase,Ueda,Ayase Ueda,942393,"[0, 2]",,"{'id': 2945125289, 'eventType': 'Goal', 'teamId': 6715, 'playerId': 942393, 'playerName': 'Ayase Ueda', 'x': 88.6, 'y': 17.9737579637, 'min': 31, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.66875, 'goalCrossedZ': 0.2439999988, 'expectedGoals': 0.029596248641610146, 'expectedGoalsOnTarget': 0.09229567646980286, 'shotType': 'RightFoot', 'situation': 'FastBreak', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.29398148148148073, 'y': 0.06455026423280423, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 982855, 'firstName': 'Ayase', 'lastName': 'Ueda', 'fullName': 'Ayase Ueda', 'teamColor': '#435D99'}",assist by Ko Itakura,/players/620917/ko-itakura,620917,assist_by,Ko Itakura,Ueda,2,6715
1421040483Goal942393undefinedfalse,83,Goal,83,,14210404,"{'id': 942393, 'name': 'Ayase Ueda', 'profileUrl': '/players/942393/ayase-ueda'}",0,3,/players/942393/ayase-ueda,False,False,,Header,header,,,False,Ayase Ueda,Ayase,Ueda,Ayase Ueda,942393,"[0, 4]",,"{'id': 2945129273, 'eventType': 'Goal', 'teamId': 6715, 'playerId': 942393, 'playerName': 'Ayase Ueda', 'x': 99.50000000040001, 'y': 36.2875, 'min': 83, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 30.797499999999996, 'goalCrossedZ': 1.1814736784, 'expectedGoals': 0.28384456038475037, 'expectedGoalsOnTarget': 0.8953871130943298, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.8472222222222223, 'y': 0.31255917417989415, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 982855, 'firstName': 'Ayase', 'lastName': 'Ueda', 'fullName': 'Ayase Ueda', 'teamColor': '#435D99'}",assist by Kaishu Sano,/players/1033111/kaishu-sano,1033111,assist_by,Kaishu Sano,Ueda,2,6715
1421038469Goal604044undefinedfalse,69,Goal,69,,14210384,"{'id': 604044, 'name': 'Junya Ito', 'profileUrl': '/players/604044/junya-ito'}",0,2,/players/604044/junya-ito,False,False,,,,,,False,Junya Ito,Junya,Ito,Junya Ito,604044,"[0, 3]",,"{'id': 2945128817, 'eventType': 'Goal', 'teamId': 6715, 'playerId': 604044, 'playerName': 'Junya Ito', 'x': 94.675438595, 'y': 30.256, 'min': 69, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.3225, 'goalCrossedZ': 0.20547368320000003, 'expectedGoals': 0.5893735289573669, 'expectedGoalsOnTarget': 0.5937829613685608, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.4437830687830693, 'y': 0.05435811724867726, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 982855, 'firstName': 'Junya', 'lastName': 'Ito', 'fullName': 'Junya Ito', 'teamColor': '#435D99'}",assist by Ayase Ueda,/players/942393/ayase-ueda,942393,assist_by,Ayase Ueda,J. Ito,2,6715
1421230121Goal890503undefinedfalse,21,Goal,21,,14212301,"{'id': 890503, 'name': 'Kevin Pina', 'profileUrl': '/players/890503/kevin-pina'}",0,0,/players/890503/kevin-pina,False,False,,Direct freekick,direct_free_kick,,,False,Kevin Pina,Kevin,Pina,Kevin Pina,890503,"[0, 1]",,"{'id': 2945193997, 'eventType': 'Goal', 'teamId': 5888, 'playerId': 890503, 'playerName': 'Kevin Pina', 'x': 73.70048543920001, 'y': 31.865, 'min': 21, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 31.1025, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.03889238089323044, 'expectedGoalsOnTarget': 0.22232992947101593, 'shotType': 'RightFoot', 'situation': 'FreeKick', 'period': 'FirstHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.7665343915343916, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 56829, 'firstName': 'Kevin', 'lastName': 'Pina', 'fullName': 'Kevin Pina', 'teamColor': '#004bab'}",,,K. Pina,2,5888
1421237861Goal1524518undefinedfalse,61,Goal,61,,14212378,"{'id': 1524518, 'name': 'Hélio Varela', 'profileUrl': '/players/1524518/helio-varela'}",2,1,/players/1524518/helio-varela,False,False,,,,,,False,Hélio Varela,Hélio,Varela,Hélio Varela,1524518,"[2, 2]",,"{'id': 2945201807, 'eventType': 'Goal', 'teamId': 5888, 'playerId': 1524518, 'playerName': 'Hélio Varela', 'x': 80.4577669912, 'y': 20.84636943, 'min': 61, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 33.77125, 'goalCrossedZ': 0.1219999994, 'expectedGoals': 0.4029889702796936, 'expectedGoalsOnTarget': 0.977809727191925, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.0605158730158726, 'y': 0.032275132116402115, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': False, 'keeperId': 56829, 'firstName': 'Hélio', 'lastName': 'Varela', 'fullName': 'Hélio Varela', 'teamColor': '#004bab'}",,,Varela,2,5888
1421242258Goal1426403undefinedfalse,58,Goal,58,,14212422,"{'id': 1426403, 'name': 'Mostafa Ziko', 'profileUrl': '/players/1426403/mostafa-ziko'}",1,0,/players/1426403/mostafa-ziko,False,False,,Header,header,,,False,Mostafa Ziko,Mostafa,Ziko,Mostafa Ziko,1426403,"[1, 1]",,"{'id': 2945217727, 'eventType': 'Goal', 'teamId': 10255, 'playerId': 1426403, 'playerName': 'Mostafa Ziko', 'x': 96.79824561320001, 'y': 36.440000000000005, 'min': 58, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 34.99125, 'goalCrossedZ': 1.990526306, 'expectedGoals': 0.18615217506885529, 'expectedGoalsOnTarget': 0.16844092309474945, 'shotType': 'Header', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.73776455026455, 'y': 0.5265942608465608, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 315201, 'firstName': 'Mostafa', 'lastName': 'Ziko', 'fullName': 'Mostafa Ziko', 'teamColor': '#DE313C'}",assist by Mohamed Hany,/players/660213/mohamed-hany,660213,assist_by,Mohamed Hany,Ziko,2,10255
1421242667Goal292462undefinedfalse,67,Goal,67,,14212426,"{'id': 292462, 'name': 'Mohamed Salah', 'profileUrl': '/players/292462/mohamed-salah'}",1,1,/players/292462/mohamed-salah,False,False,,,,,,False,Mohamed Salah,Mohamed,Salah,Mohamed Salah,292462,"[1, 2]",,"{'id': 2945218653, 'eventType': 'Goal', 'teamId': 10255, 'playerId': 292462, 'playerName': 'Mohamed Salah', 'x': 91.9, 'y': 28.454999999, 'min': 67, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.440000000000005, 'goalCrossedZ': 0.0834736838, 'expectedGoals': 0.15965917706489563, 'expectedGoalsOnTarget': 0.8159679770469666, 'shotType': 'LeftFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.3544973544973533, 'y': 0.02208298513227513, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 315201, 'firstName': 'Mohamed', 'lastName': 'Salah', 'fullName': 'Mohamed Salah', 'teamColor': '#DE313C'}",assist by Mostafa Ziko,/players/1426403/mostafa-ziko,1426403,assist_by,Mostafa Ziko,Salah,2,10255
1421243682Goal513492undefinedfalse,82,Goal,82,,14212436,"{'id': 513492, 'name': 'Trezeguet', 'profileUrl': '/players/513492/trezeguet'}",1,2,/players/513492/trezeguet,False,False,,Header,header,,,False,Trezeguet,,Trezeguet,Trezeguet,513492,"[1, 3]",,"{'id': 2945219613, 'eventType': 'Goal', 'teamId': 10255, 'playerId': 513492, 'playerName': 'Trezeguet', 'x': 98.7280701752, 'y': 40.721666666999994, 'min': 82, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 36.2875, 'goalCrossedZ': 0.28252631440000003, 'expectedGoals': 0.052610233426094055, 'expectedGoalsOnTarget': 0.19643159210681915, 'shotType': 'Header', 'situation': 'FromCorner', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 0.39484126984126955, 'y': 0.07474241121693122, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 315201, 'firstName': '', 'lastName': 'Trezeguet', 'fullName': 'Trezeguet', 'teamColor': '#DE313C'}",assist by Mohamed Salah,/players/292462/mohamed-salah,292462,assist_by,Mohamed Salah,Trezeguet,2,10255
1421288353Goal771294undefinedfalse,53,Goal,53,,14212883,"{'id': 771294, 'name': 'Ismaïla Sarr', 'profileUrl': '/players/771294/ismaila-sarr'}",2,0,/players/771294/ismaila-sarr,False,False,,,,,,False,Ismaïla Sarr,Ismaïla,Sarr,Ismaïla Sarr,771294,"[2, 1]",,"{'id': 2945259153, 'eventType': 'Goal', 'teamId': 6395, 'playerId': 771294, 'playerName': 'Ismaïla Sarr', 'x': 97.2807017537, 'y': 31.1025, 'min': 53, 'minAdded': None, 'isBlocked': False, 'isOnTarget': True, 'blockedX': None, 'blockedY': None, 'goalCrossedY': 32.17, 'goalCrossedZ': 1.4254736772, 'expectedGoals': 0.19070373475551605, 'expectedGoalsOnTarget': 0.39468973875045776, 'shotType': 'RightFoot', 'situation': 'RegularPlay', 'period': 'SecondHalf', 'isOwnGoal': False, 'onGoalShot': {'x': 1.4841269841269837, 'y': 0.3771094384126984, 'zoomRatio': 1}, 'isSavedOffLine': False, 'isFromInsideBox': True, 'keeperId': 73409, 'firstName': 'Ismaïla', 'lastName': 'Sarr', 'fullName': 'Ismaïla Sarr', 'teamColor': '#0c954e'}",assist by Sadio Mané,/players/303339/sadio-mane,303339,assist_by,Sadio Mané,I. Sarr,2,6395
